0.729885057,[Cardiac_failure  Atrial_fibrillation  Syncope],348
0.706896552,[Cardiac_failure  Renal_failure_acute  Dyspnoea],348
0.67816092,[Cardiac_arrest  Urinary_tract_infection  Sepsis],348
0.663793103,[Cardiac_failure_congestive  Pulmonary_embolism  Sepsis],348
0.614942529,[Cardiac_failure_congestive  Abdominal_pain  Cellulitis],348
0.711815562,[Cardiac_arrest  Pulmonary_embolism  Dyspnoea],347
0.69740634,[Cardiac_failure  Myocardial_infarction  Anaemia],347
0.677233429,[Cardiac_arrest  Renal_failure_acute  Anaemia],347
0.648414986,[Cardiac_failure_congestive  Pulmonary_embolism  Urinary_tract_infection],347
0.631123919,[Cardiac_failure_congestive  Deep_vein_thrombosis  Pulmonary_embolism],347
0.679190751,[Cardiac_failure  Dyspnoea  Abdominal_pain],346
0.653179191,[Cardiac_failure_congestive  Sepsis  Dehydration],346
0.632947977,[Cardiac_failure_congestive  Cerebrovascular_accident  Cellulitis],346
0.61849711,[Cardiac_failure_congestive  Deep_vein_thrombosis  Atrial_fibrillation],346
0.727536232,[Cardiac_failure  Pulmonary_embolism  Atrial_fibrillation],345
0.71884058,[Cardiac_failure  Pulmonary_embolism  Dyspnoea],345
0.713043478,[Cardiac_failure  Urinary_tract_infection  Atrial_fibrillation],345
0.684057971,[Cardiac_arrest  Renal_failure_acute  Sepsis],345
0.68115942,[Cardiac_failure  Urinary_tract_infection  Sepsis],345
0.666666667,[Cardiac_failure_congestive  Renal_failure_acute  Pulmonary_embolism],345
0.720930233,[Cardiac_arrest  Myocardial_infarction  Dyspnoea],344
0.619186047,[Cardiac_failure_congestive  Chronic_obstructive_pulmonary_disease  Myocardial_infarction],344
0.702623907,[Cardiac_failure  Back_pain  Pneumonia],343
0.679300292,[Gastrointestinal_haemorrhage  Cardiac_failure_congestive  Dyspnoea],343
0.647230321,[Cardiac_failure_congestive  Diarrhoea  Anaemia],343
0.638483965,[Cardiac_failure_congestive  Cerebrovascular_accident  Renal_failure_acute],343
0.612244898,[Cardiac_failure_congestive  Chest_pain  Urinary_tract_infection],343
0.716374269,[Cardiac_failure  Myocardial_infarction  Dyspnoea],342
0.710526316,[Cardiac_arrest  Myocardial_infarction  Anaemia],342
0.692982456,[Cardiac_arrest  Anaemia  Dehydration],342
0.669590643,[Cardiac_arrest  Renal_failure_acute  Atrial_fibrillation],342
0.652046784,[Cardiac_failure_congestive  Myocardial_infarction  Dehydration],342
0.637426901,[Cardiac_failure_congestive  Abdominal_pain  Sepsis],342
0.712609971,[Cardiac_failure  Syncope  Anaemia],341
0.683284457,[Cardiac_arrest  Dyspnoea  Abdominal_pain],341
0.671554252,[Cardiac_arrest  Angina_pectoris  Pneumonia],341
0.671554252,[Cardiac_failure  Abdominal_pain  Pyrexia],341
0.668621701,[Cardiac_failure  Abdominal_pain  Anaemia],341
0.627565982,[Cardiac_failure_congestive  Myocardial_infarction  Abdominal_pain],341
0.708823529,[Cardiac_failure  Chest_pain  Atrial_fibrillation],340
0.705882353,[Cardiac_arrest  Respiratory_failure  Sepsis],340
0.626470588,[Cardiac_failure_congestive  Urinary_tract_infection  Pyrexia],340
0.710914454,[Cardiac_arrest  Sepsis  Dehydration],339
0.707964602,[Cardiac_arrest  Cerebrovascular_accident  Myocardial_infarction],339
0.696165192,[Cardiac_arrest  Dyspnoea  Dehydration],339
0.696165192,[Cardiac_arrest  Acute_myocardial_infarction  Pneumonia],339
0.660766962,[Cardiac_failure_congestive  Cerebrovascular_accident  Urinary_tract_infection],339
0.713017751,[Cardiac_arrest  Pulmonary_embolism  Myocardial_infarction],338
0.671597633,[Cardiac_failure_congestive  Syncope  Sepsis],338
0.650887574,[Cardiac_failure_congestive  Pulmonary_embolism  Dehydration],338
0.633136095,[Cardiac_failure_congestive  Hypotension  Atrial_fibrillation],338
0.633136095,[Cardiac_failure_congestive  Diarrhoea  Pyrexia],338
0.682492582,[Cardiac_failure_congestive  Pulmonary_embolism  Syncope],337
0.632047478,[Cardiac_failure_congestive  Deep_vein_thrombosis  Dyspnoea],337
0.623145401,[Cardiac_failure_congestive  Anaemia  Vomiting],337
0.711309524,[Cardiac_failure  Renal_failure_acute  Sepsis],336
0.669642857,[Cardiac_failure_congestive  Respiratory_failure  Anaemia],336
0.666666667,[Cardiac_failure_congestive  Pulmonary_embolism  Pyrexia],336
0.648809524,[Cardiac_failure_congestive  Bronchitis  Atrial_fibrillation],336
0.62797619,[Cardiac_failure_congestive  Abdominal_pain  Syncope],336
0.728358209,[Cardiac_failure  Dyspnoea  Syncope],335
0.68358209,[Cardiac_failure  Urinary_tract_infection  Pyrexia],335
0.659701493,[Cardiac_failure_congestive  Respiratory_failure  Dyspnoea],335
0.644776119,[Cardiac_failure_congestive  Renal_failure_acute  Pyrexia],335
0.629850746,[Cardiac_failure_congestive  Cellulitis  Pyrexia],335
0.685628743,[Cardiac_failure  Hypertension  Pneumonia],334
0.658682635,[Cardiac_failure_congestive  Gastroenteritis  Atrial_fibrillation],334
0.726726727,[Cardiac_failure  Myocardial_infarction  Syncope],333
0.705705706,[Cardiac_arrest  Urinary_tract_infection  Dyspnoea],333
0.705705706,[Cardiac_arrest  Renal_failure_acute  Dyspnoea],333
0.705705706,[Cardiac_arrest  Urinary_tract_infection  Anaemia],333
0.675675676,[Cardiac_failure_congestive  Gastroenteritis  Anaemia],333
0.651651652,[Cardiac_failure_congestive  Respiratory_failure  Myocardial_infarction],333
0.636636637,[Cardiac_failure_congestive  Cerebrovascular_accident  Chest_pain],333
0.636636637,[Cardiac_failure_congestive  Angina_pectoris  Syncope],333
0.728915663,[Cardiac_failure  Pulmonary_embolism  Sepsis],332
0.728915663,[Cardiac_failure  Pulmonary_embolism  Myocardial_infarction],332
0.707831325,[Cardiac_arrest  Bronchitis  Pneumonia],332
0.692771084,[Cardiac_failure  Angina_pectoris  Myocardial_infarction],332
0.680722892,[Cardiac_arrest  Chest_pain  Atrial_fibrillation],332
0.716012085,[Cardiac_failure  Pulmonary_embolism  Pyrexia],331
0.712990937,[Cardiac_arrest  Respiratory_failure  Atrial_fibrillation],331
0.697885196,[Cardiac_arrest  Chronic_obstructive_pulmonary_disease  Pneumonia],331
0.688821752,[Cardiac_arrest  Pulmonary_embolism  Pyrexia],331
0.667673716,[Cardiac_failure_congestive  Respiratory_failure  Sepsis],331
0.652567976,[Cardiac_failure_congestive  Respiratory_failure  Renal_failure_acute],331
0.637462236,[Cardiac_failure_congestive  Gastroenteritis  Cellulitis],331
0.684848485,[Cardiac_arrest  Abdominal_pain  Anaemia],330
0.639393939,[Cardiac_failure_congestive  Respiratory_failure  Cellulitis],330
0.714285714,[Cardiac_arrest  Abdominal_pain  Sepsis],329
0.67781155,[Cardiac_arrest  Abdominal_pain  Pyrexia],329
0.662613982,[Cardiac_failure_congestive  Pleural_effusion  Atrial_fibrillation],329
0.638297872,[Fall  Cardiac_failure_congestive  Pneumonia],329
0.743902439,[Cardiac_arrest  Syncope  Sepsis],328
0.731707317,[Cardiac_arrest  Myocardial_infarction  Sepsis],328
0.707317073,[Cardiac_failure  Dyspnoea  Dehydration],328
0.704268293,[Cardiac_failure  Abdominal_pain  Sepsis],328
0.704268293,[Cardiac_failure  Renal_failure  Sepsis],328
0.664634146,[Cardiac_failure_congestive  Renal_failure  Renal_failure_acute],328
0.658536585,[Gastrointestinal_haemorrhage  Cardiac_failure_congestive  Cellulitis],328
0.655487805,[Cardiac_failure_congestive  Bronchitis  Dyspnoea],328
0.649390244,[Cardiac_failure_congestive  Deep_vein_thrombosis  Anaemia],328
0.709480122,[Cardiac_failure  Myocardial_infarction  Urinary_tract_infection],327
0.70030581,[Cardiac_arrest  Atrial_fibrillation  Pyrexia],327
0.694189602,[Cardiac_arrest  Diarrhoea  Dyspnoea],327
0.666666667,[Cardiac_failure_congestive  Myocardial_infarction  Gastroenteritis],327
0.726993865,[Cardiac_failure  Atrial_fibrillation  Pyrexia],326
0.705521472,[Cardiac_failure  Renal_failure_acute  Urinary_tract_infection],326
0.699386503,[Cardiac_arrest  Atrial_fibrillation  Dehydration],326
0.693251534,[Cardiac_failure  Diarrhoea  Dyspnoea],326
0.687116564,[Cardiac_arrest  Renal_failure_acute  Pulmonary_embolism],326
0.653374233,[Cardiac_arrest  Pyrexia  Vomiting],326
0.726153846,[Cardiac_arrest  Syncope  Anaemia],325
0.723076923,[Cardiac_failure  Chest_pain  Dyspnoea],325
0.716923077,[Cardiac_failure  Anaemia  Dehydration],325
0.701538462,[Cardiac_failure  Cellulitis  Anaemia],325
0.698461538,[Cardiac_arrest  Hypotension  Atrial_fibrillation],325
0.689230769,[Gastrointestinal_haemorrhage  Cardiac_failure_congestive  Myocardial_infarction],325
0.683076923,[Cardiac_arrest  Abdominal_pain  Dehydration],325
0.68,[Cardiac_failure_congestive  Cerebrovascular_accident  Pulmonary_embolism],325
0.658461538,[Cardiac_failure_congestive  Pleural_effusion  Anaemia],325
0.655384615,[Cardiac_arrest  Deep_vein_thrombosis  Pulmonary_embolism],325
0.75617284,[Cardiac_failure  Cerebrovascular_accident  Anaemia],324
0.716049383,[Cardiac_failure  Sepsis  Dehydration],324
0.712962963,[Cardiac_failure  Renal_failure_acute  Pyrexia],324
0.712962963,[Cardiac_failure  Chest_pain  Myocardial_infarction],324
0.703703704,[Cardiac_arrest  Cellulitis  Anaemia],324
0.703703704,[Cardiac_arrest  Atrial_fibrillation  Cellulitis],324
0.700617284,[Cardiac_failure  Pyrexia  Dehydration],324
0.691358025,[Cardiac_failure  Diarrhoea  Anaemia],324
0.675925926,[Cardiac_arrest  Pyrexia  Dehydration],324
0.672839506,[Cardiac_failure_congestive  Gastroenteritis  Dyspnoea],324
0.761609907,[Cardiac_failure  Cerebrovascular_accident  Dyspnoea],323
0.72755418,[Cardiac_failure  Urinary_tract_infection  Syncope],323
0.690402477,[Cardiac_arrest  Diarrhoea  Sepsis],323
0.656346749,[Cardiac_failure_congestive  Diarrhoea  Sepsis],323
0.726708075,[Cardiac_failure  Chest_pain  Syncope],322
0.723602484,[Cardiac_arrest  Cardiac_failure  Pneumonia],322
0.720496894,[Cardiac_arrest  Myocardial_infarction  Syncope],322
0.695652174,[Cardiac_arrest  Atrial_fibrillation  Abdominal_pain],322
0.689440994,[Cardiac_arrest  Diarrhoea  Anaemia],322
0.670807453,[Cardiac_arrest  Diarrhoea  Pyrexia],322
0.664596273,[Cardiac_failure_congestive  Pleural_effusion  Dyspnoea],322
0.735202492,[Cardiac_failure  Renal_failure_acute  Myocardial_infarction],321
0.735202492,[Cardiac_failure  Syncope  Sepsis],321
0.722741433,[Transient_ischaemic_attack  Cardiac_failure  Pneumonia],321
0.700934579,[Cardiac_arrest  Renal_failure_acute  Myocardial_infarction],321
0.69470405,[Cardiac_arrest  Chest_pain  Dyspnoea],321
0.68847352,[Cardiac_arrest  Chest_pain  Myocardial_infarction],321
0.672897196,[Cardiac_arrest  Sepsis  Vomiting],321
0.669781931,[Cardiac_arrest  Cardiac_failure_congestive  Atrial_fibrillation],321
0.669781931,[Cardiac_arrest  Urinary_tract_infection  Pyrexia],321
0.663551402,[Cardiac_failure  Dyspnoea  Vomiting],321
0.71875,[Cardiac_failure  Chest_pain  Anaemia],320
0.6875,[Cardiac_arrest  Angina_pectoris  Atrial_fibrillation],320
0.68125,[Gastrointestinal_haemorrhage  Cardiac_failure_congestive  Syncope],320
0.66875,[Cardiac_failure_congestive  Cerebrovascular_accident  Dehydration],320
0.665625,[Cardiac_arrest  Renal_failure_acute  Urinary_tract_infection],320
0.665625,[Cardiac_arrest  Renal_failure_acute  Pyrexia],320
0.65625,[Cardiac_failure_congestive  Angina_pectoris  Cerebrovascular_accident],320
0.714733542,[Cardiac_failure  Acute_myocardial_infarction  Myocardial_infarction],319
0.699059561,[Cardiac_arrest  Urinary_tract_infection  Dehydration],319
0.699059561,[Cardiac_arrest  Pulmonary_embolism  Dehydration],319
0.699059561,[Cardiac_failure  Coronary_artery_disease  Pneumonia],319
0.680250784,[Cardiac_arrest  Pulmonary_embolism  Urinary_tract_infection],319
0.738993711,[Cardiac_failure  Renal_failure_acute  Syncope],318
0.713836478,[Cardiac_failure  Renal_failure  Anaemia],318
0.713836478,[Cardiac_arrest  Renal_failure  Sepsis],318
0.70754717,[Cardiac_arrest  Hypotension  Sepsis],318
0.701257862,[Cardiac_failure  Cardiac_failure_congestive  Atrial_fibrillation],318
0.698113208,[Cardiac_failure  Diarrhoea  Pyrexia],318
0.679245283,[Cardiac_failure_congestive  Chronic_obstructive_pulmonary_disease  Dyspnoea],318
0.676100629,[Cardiac_arrest  Dyspnoea  Vomiting],318
0.669811321,[Cardiac_failure_congestive  Angina_pectoris  Dyspnoea],318
0.666666667,[Cardiac_failure_congestive  Chest_pain  Pulmonary_embolism],318
0.728706625,[Cardiac_arrest  Respiratory_failure  Anaemia],317
0.722397476,[Cardiac_failure  Renal_failure  Dyspnoea],317
0.687697161,[Cardiac_failure  Hypotension  Pneumonia],317
0.684542587,[Septic_shock  Cardiac_arrest  Pneumonia],317
0.67192429,[Cardiac_failure_congestive  Syncope  Pyrexia],317
0.743670886,[Cardiac_arrest  Dyspnoea  Syncope],316
0.721518987,[Cardiac_failure  Renal_failure  Renal_failure_acute],316
0.721518987,[Cardiac_arrest  Myocardial_infarction  Urinary_tract_infection],316
0.715189873,[Cardiac_failure  Myocardial_infarction  Sepsis],316
0.708860759,[Cardiac_arrest  Hypertension  Pneumonia],316
0.693037975,[Cardiac_arrest  Chest_pain  Anaemia],316
0.683544304,[Cardiac_failure  Dyspnoea  Cellulitis],316
0.67721519,[Cardiac_failure_congestive  Bronchitis  Anaemia],316
